image_id,product_id,filename,relative_path,category,master_category,sub_category,article_type,gender,base_colour,season,year,usage,product_display_name,width,height,file_size_bytes
5964,5964,5964.jpg,data/images/5964.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Summer,2011,Casual,Locomotive Men Blue White Brown Checked Shirt,60,80,29194
25248,25248,25248.jpg,data/images/25248.jpg,Accessories,Accessories,Bags,Handbags,Women,Orange,Summer,2012,Casual,Lino Perros Women Leatherette Orange Handbag,60,80,23614
39617,39617,39617.jpg,data/images/39617.jpg,Footwear,Footwear,Shoes,Heels,Women,Brown,Winter,2015,Casual,Catwalk Women Brown Wedges,60,80,20025
20508,20508,20508.jpg,data/images/20508.jpg,Accessories,Accessories,Bags,Handbags,Women,Black,Winter,2015,Casual,Baggit Women Possible Taj Black Handbag,60,80,21155
33923,33923,33923.jpg,data/images/33923.jpg,Accessories,Accessories,Watches,Watches,Women,Silver,Winter,2016,Casual,Citizen Women White Dial Watch,60,80,17627
52128,52128,52128.jpg,data/images/52128.jpg,Apparel,Apparel,Dress,Dresses,Girls,Blue,Summer,2012,Casual,Doodle Girls Blue Washed Dress,60,80,19245
25846,25846,25846.jpg,data/images/25846.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Multi,Summer,2012,Ethnic,Diva Women Printed Multi Coloured Kurta,60,80,36582
44871,44871,44871.jpg,data/images/44871.jpg,Apparel,Apparel,Bottomwear,Shorts,Men,Navy Blue,Summer,2013,Casual,Puma Men Navy Blue Jamaica Jam Shorts,60,80,16648
52914,52914,52914.jpg,data/images/52914.jpg,Apparel,Apparel,Saree,Sarees,Women,Red,Summer,2012,Ethnic,FNF Printed Red Sari,60,80,4076
56588,56588,56588.jpg,data/images/56588.jpg,Personal Care,Personal Care,Makeup,Kajal and Eyeliner,Women,Copper,Spring,2017,Casual,Streetwear Metal-Eyes Copper Glaze Eye Liner,60,80,24260
19022,19022,19022.jpg,data/images/19022.jpg,Footwear,Footwear,Shoes,Heels,Women,Tan,Winter,2015,Casual,Catwalk Women Trendy Tan Flats,60,80,18433
49752,49752,49752.jpg,data/images/49752.jpg,Accessories,Accessories,Ties,Ties,Men,Lavender,Summer,2012,Formal,Parx Men Lavender Tie,60,80,10222
8475,8475,8475.jpg,data/images/8475.jpg,Apparel,Apparel,Topwear,Tops,Women,Purple,Fall,2011,Casual,Scullers For Her Women Check Purple Top,60,80,1137
16856,16856,16856.jpg,data/images/16856.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Black,Winter,2016,Casual,Idee Women Funky Eyewear Black Sunglasses,60,80,19587
31648,31648,31648.jpg,data/images/31648.jpg,Apparel,Apparel,Topwear,Shirts,Men,Purple,Summer,2012,Formal,Indigo Nation Men Striped Purple Shirt,60,80,1372
17984,17984,17984.jpg,data/images/17984.jpg,Accessories,Accessories,Bags,Backpacks,Unisex,Black,Fall,2011,Casual,U.S. Polo Assn. Unisex Laptop Black Backpack,60,80,13485
48680,48680,48680.jpg,data/images/48680.jpg,Accessories,Accessories,Jewellery,Earrings,Women,Silver,Summer,2012,Casual,Lucera Women Silver Earrings With Gold Plating,60,80,17208
43268,43268,43268.jpg,data/images/43268.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Pink,Summer,2012,Ethnic,Aneri Women Pink Kurta,60,80,2988
13518,13518,13518.jpg,data/images/13518.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Fall,2011,Casual,Probase Men Stripes Blue Shirts,60,80,2273
2973,2973,2973.jpg,data/images/2973.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Yellow,Fall,2010,Casual,Puma Men's Heroes Yellow T-shirt,60,80,21555
28765,28765,28765.jpg,data/images/28765.jpg,Apparel,Apparel,Topwear,Kurtas,Women,White,Summer,2012,Ethnic,Aurelia Women Printed White Kurta,60,80,1063
49594,49594,49594.jpg,data/images/49594.jpg,Footwear,Footwear,Shoes,Flats,Women,Black,Winter,2015,Casual,Catwalk Women Black Flats,60,80,19603
26439,26439,26439.jpg,data/images/26439.jpg,Accessories,Accessories,Bags,Handbags,Women,Black,Winter,2015,Casual,Spice Art Women Beaded Bow Black Handbag,60,80,21876
54019,54019,54019.jpg,data/images/54019.jpg,Accessories,Accessories,Bags,Handbags,Women,Blue,Summer,2012,Casual,Kiara Women Blue Handbag,60,80,20073
2389,2389,2389.jpg,data/images/2389.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,White,Winter,2018,Casual,Red Tape Men Casual White Shoe,60,80,898
9761,9761,9761.jpg,data/images/9761.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Maroon,Fall,2011,Casual,Classic Polo Men Ikon Maroon Polo Tshirts,60,80,1642
23977,23977,23977.jpg,data/images/23977.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Fall,2011,Formal,Peter England Men Blue Striped Shirt,60,80,1874
42940,42940,42940.jpg,data/images/42940.jpg,Accessories,Accessories,Belts,Belts,Men,Black,Summer,2012,Casual,French Connection Men Black Reversible Belt,60,80,12956
6729,6729,6729.jpg,data/images/6729.jpg,Footwear,Footwear,Sandal,Sandals,Men,Green,Winter,2011,Casual,Puma Men Pumpom Olive Black Floater,60,80,21598
37779,37779,37779.jpg,data/images/37779.jpg,Apparel,Apparel,Topwear,Shirts,Men,Green,Summer,2012,Casual,John Players Men Check Green Shirt,60,80,19977
45359,45359,45359.jpg,data/images/45359.jpg,Footwear,Footwear,Shoes,Heels,Women,White,Summer,2016,Casual,Cobblerz Women White Sandals,60,80,14299
59706,59706,59706.jpg,data/images/59706.jpg,Apparel,Apparel,Innerwear,Bra,Women,Red,Summer,2014,Casual,Avirate Red & White Bra,60,80,25034
5990,5990,5990.jpg,data/images/5990.jpg,Apparel,Apparel,Topwear,Shirts,Men,Purple,Summer,2011,Casual,Locomotive Men Purple Checked Shirt,60,80,26848
4842,4842,4842.jpg,data/images/4842.jpg,Apparel,Apparel,Topwear,Tshirts,Women,White,Summer,2011,Casual,Sher Singh Women India White Polo T-shirt,60,80,17124
11089,11089,11089.jpg,data/images/11089.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Fall,2011,Casual,Scullers Men Blue Check Shirt,60,80,1840
59534,59534,59534.jpg,data/images/59534.jpg,Accessories,Accessories,Jewellery,Earrings,Women,Silver,Summer,2013,Casual,Lucera Silver Earrings,60,80,1651
32805,32805,32805.jpg,data/images/32805.jpg,Footwear,Footwear,Shoes,Heels,Women,White,Summer,2012,Casual,iPanema Women Ritmos White Heels,60,80,20726
36499,36499,36499.jpg,data/images/36499.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Red,Summer,2012,Ethnic,Folklore Women Red Kurta,60,80,23758
44885,44885,44885.jpg,data/images/44885.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Summer,2012,Casual,Puma Men Navy Blue Striped Polo neck T-shirt,60,80,5161
10369,10369,10369.jpg,data/images/10369.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Fall,2011,Casual,United Colors of Benetton Men Checks Blue Shirts,60,80,2346
40419,40419,40419.jpg,data/images/40419.jpg,Apparel,Apparel,Topwear,Tops,Women,White,Summer,2012,Casual,Tonga Women White & Blue Printed Top,60,80,25995
38503,38503,38503.jpg,data/images/38503.jpg,Apparel,Apparel,Bottomwear,Shorts,Girls,Blue,Summer,2012,Casual,Gini and Jony Girls Woven Blue Shorts,60,80,2055
53832,53832,53832.jpg,data/images/53832.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Black,Summer,2012,Ethnic,Folklore Women Black Kurta,60,80,21851
32039,32039,32039.jpg,data/images/32039.jpg,Accessories,Accessories,Socks,Socks,Men,Grey,Summer,2016,Casual,Playboy Men Grey & Black Socks,60,80,19893
3069,3069,3069.jpg,data/images/3069.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Cream,Summer,2011,Casual,Tantra Women Cream T-shirt,60,80,2064
8481,8481,8481.jpg,data/images/8481.jpg,Apparel,Apparel,Dress,Dresses,Women,Peach,Fall,2011,Casual,Forever New Women Peach Dress,60,80,2097
17970,17970,17970.jpg,data/images/17970.jpg,Footwear,Footwear,Sandal,Sandals,Men,Black,Fall,2011,Casual,Puma Men Hopper Black Sandal,60,80,15116
9553,9553,9553.jpg,data/images/9553.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Summer,2011,Casual,Nike Men As Ad Badge Black T-Shirts,60,80,2398
48674,48674,48674.jpg,data/images/48674.jpg,Accessories,Accessories,Jewellery,Earrings,Women,Silver,Summer,2012,Casual,Lucera Women Silver Earrings,60,80,10531
51759,51759,51759.jpg,data/images/51759.jpg,Footwear,Footwear,Shoes,Heels,Women,Beige,Winter,2015,Casual,Catwalk Women Beige Peep Toes,60,80,20224
3855,3855,3855.jpg,data/images/3855.jpg,Apparel,Apparel,Topwear,Tshirts,Girls,Red,Summer,2011,Casual,Disney Kids Girl's Red Pretty as a Flower Kidswear,60,80,15241
2987,2987,2987.jpg,data/images/2987.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Brown,Summer,2012,Casual,iD Men's Casual Leather Brown Shoe,60,80,1172
28791,28791,28791.jpg,data/images/28791.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Black,Summer,2012,Casual,Denizen Men Black Jeans,60,80,1634
18938,18938,18938.jpg,data/images/18938.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Purple,Fall,2011,Casual,Levi's Men Graphic Print Purple Tshirt,60,80,3016
39889,39889,39889.jpg,data/images/39889.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,White,Summer,2012,Sports,ADIDAS Men Desma White Sports Shoes,60,80,15226
41993,41993,41993.jpg,data/images/41993.jpg,Apparel,Apparel,Bottomwear,Shorts,Boys,Black,Summer,2012,Casual,Gini and Jony Boys Customised Black Shorts,60,80,18950
4628,4628,4628.jpg,data/images/4628.jpg,Footwear,Footwear,Sandal,Sandals,Men,Brown,Summer,2011,Casual,ADIDAS Men Terra Lea Brown Sandal,60,80,14934
56924,56924,56924.jpg,data/images/56924.jpg,Footwear,Footwear,Shoes,Heels,Women,Yellow,Winter,2012,Casual,HM Women Yellow Flats,60,80,13683
20198,20198,20198.jpg,data/images/20198.jpg,Apparel,Apparel,Topwear,Sweatshirts,Men,Blue,Fall,2011,Casual,Wrangler Men North Carolina Blue Sweatshirt,60,80,2197
56118,56118,56118.jpg,data/images/56118.jpg,Personal Care,Personal Care,Lips,Lipstick,Women,Pink,Spring,2017,Casual,Colorbar Coral Crush Lip Pot 006,60,80,18580
24538,24538,24538.jpg,data/images/24538.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Green,Fall,2011,Ethnic,Mother Earth Women Green Kurta,60,80,1973
37913,37913,37913.jpg,data/images/37913.jpg,Apparel,Apparel,Topwear,Tops,Women,Yellow,Summer,2012,Casual,Mineral Women Yellow Top,60,80,25235
38167,38167,38167.jpg,data/images/38167.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Brown,Winter,2016,Casual,Miami Blues Women Sunglasses,60,80,19938
9137,9137,9137.jpg,data/images/9137.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Summer,2011,Casual,Puma Men Vibrant VI Black Casual Shoes,60,80,15542
48210,48210,48210.jpg,data/images/48210.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Brown,Winter,2016,Casual,United Colors of Benetton Men Brown Sunglasses,60,80,13361
6943,6943,6943.jpg,data/images/6943.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Green,Summer,2011,Casual,Tantra Men's Decade Ago Green T-shirt,60,80,21586
18560,18560,18560.jpg,data/images/18560.jpg,Footwear,Footwear,Shoes,Heels,Women,Blue,Winter,2015,Casual,Catwalk Women Casual Blue Flats,60,80,20856
13188,13188,13188.jpg,data/images/13188.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Black,Fall,2011,Sports,Fila Men Dls Spry Black Sports Shoes,60,80,21619
7891,7891,7891.jpg,data/images/7891.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Cream,Fall,2011,Casual,Proline Men Pack of 3 T-shirts,60,80,2473
47258,47258,47258.jpg,data/images/47258.jpg,Apparel,Apparel,Innerwear,Briefs,Men,Navy Blue,Summer,2016,Casual,FCUK Underwear Men Navy Blue Brief,60,80,25388
12866,12866,12866.jpg,data/images/12866.jpg,Footwear,Footwear,Sandal,Sandals,Men,Black,Spring,2012,Casual,Lee Cooper Men Casual Black Slippers,60,80,2325
35678,35678,35678.jpg,data/images/35678.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Brown,Summer,2013,Casual,U.S. Polo Assn. Men Brown Shoes,60,80,21751
29227,29227,29227.jpg,data/images/29227.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Black,Summer,2012,Sports,ADIDAS Men Mactelo Black Sports Shoes,60,80,20757
18752,18752,18752.jpg,data/images/18752.jpg,Apparel,Apparel,Topwear,Tops,Women,Brown,Fall,2011,Casual,Arrow Woman Kiki Brown Top,60,80,1381
30138,30138,30138.jpg,data/images/30138.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Pink,Summer,2012,Casual,Flying Machine Women Printed Pink T-shirt,60,80,2225
9305,9305,9305.jpg,data/images/9305.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Yellow,Fall,2011,Casual,Indian Terrain Men Montez Yellow T-shirt,60,80,1305
48022,48022,48022.jpg,data/images/48022.jpg,Accessories,Accessories,Watches,Watches,Women,White,Winter,2016,Casual,Helix Women White Dial Watch,60,80,20238
42518,42518,42518.jpg,data/images/42518.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Purple,Summer,2012,Ethnic,Mother Earth Women Purple Kurta,60,80,2602
29829,29829,29829.jpg,data/images/29829.jpg,Apparel,Apparel,Topwear,Shirts,Men,Purple,Summer,2012,Casual,Basics Men Purple Checked Shirt,60,80,1738
46984,46984,46984.jpg,data/images/46984.jpg,Accessories,Accessories,Bags,Handbags,Women,Black,Summer,2012,Casual,Bulchee Women Black Handbag,60,80,16007
19680,19680,19680.jpg,data/images/19680.jpg,Apparel,Apparel,Topwear,Sweatshirts,Women,Magenta,Summer,2011,Casual,United Colors of Benetton Women Solid Magenta Sweatshirt,60,80,2553
34598,34598,34598.jpg,data/images/34598.jpg,Apparel,Apparel,Dress,Dresses,Women,Black,Summer,2012,Casual,Tonga Women Printed Black Dress,60,80,25345
30904,30904,30904.jpg,data/images/30904.jpg,Apparel,Apparel,Bottomwear,Salwar,Women,Mustard,Summer,2012,Ethnic,Fabindia Women Mustard Salwar,60,80,2439
29015,29015,29015.jpg,data/images/29015.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Summer,2012,Casual,ADIDAS Men Dassler Blue T-shirt,60,80,24455
59362,59362,59362.jpg,data/images/59362.jpg,Apparel,Apparel,Topwear,Kurtas,Women,White,Summer,2012,Ethnic,Vishudh Women White Printed Kurta,60,80,2780
21278,21278,21278.jpg,data/images/21278.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Brown,Winter,2016,Casual,Allen Solly Women Sunglasses AS150-C3,60,80,25531
39287,39287,39287.jpg,data/images/39287.jpg,Footwear,Footwear,Sandal,Sandals,Men,Black,Summer,2018,Casual,Red Chief Men Black Sandals,60,80,13828
15871,15871,15871.jpg,data/images/15871.jpg,Footwear,Footwear,Shoes,Casual Shoes,Girls,Pink,Winter,2012,Casual,Warner Bros Kids Girls TJ Notebook Canvas Pink Casual Shoes,60,80,1020
5194,5194,5194.jpg,data/images/5194.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Summer,2011,Casual,Superman Men's Superman Inside Navy T-shirt,60,80,27459
37741,37741,37741.jpg,data/images/37741.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Summer,2012,Casual,John Players Men Stripes Blue Shirt,60,80,3065
21624,21624,21624.jpg,data/images/21624.jpg,Apparel,Apparel,Innerwear,Bra,Women,Black,Summer,2014,Casual,Enamor Women Smooth Black Bra,60,80,23001
4046,4046,4046.jpg,data/images/4046.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,White,Summer,2011,Sports,ADIDAS Men's Allegra 4M White Navy Blue Black Shoe,60,80,14131
36693,36693,36693.jpg,data/images/36693.jpg,Footwear,Footwear,Sandal,Sandals,Men,Brown,Summer,2012,Casual,Spalding Men Brown Sandals,60,80,22102
45361,45361,45361.jpg,data/images/45361.jpg,Footwear,Footwear,Shoes,Heels,Women,Brown,Summer,2016,Casual,Cobblerz Women Brown Sandals,60,80,28673
24356,24356,24356.jpg,data/images/24356.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Pink,Fall,2011,Ethnic,Folklore Women Pink  Kurta,60,80,2143
40613,40613,40613.jpg,data/images/40613.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Purple,Summer,2012,Ethnic,Span Women Purple Kurta,60,80,23760
1534,1534,1534.jpg,data/images/1534.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Fall,2010,Casual,Puma Men Black Leaping Cat T-shirt,60,80,1843
32233,32233,32233.jpg,data/images/32233.jpg,Apparel,Apparel,Topwear,Kurtas,Women,White,Summer,2012,Ethnic,Fabindia Women Printed Pink Kurta,60,80,2681
25284,25284,25284.jpg,data/images/25284.jpg,Accessories,Accessories,Bags,Handbags,Women,Brown,Summer,2012,Casual,Lino Perros Women Leatherite Brown Handbag,60,80,22994
26401,26401,26401.jpg,data/images/26401.jpg,Apparel,Apparel,Topwear,Shirts,Men,Red,Summer,2012,Casual,Turtle Men Check Red Shirt,60,80,1957
12634,12634,12634.jpg,data/images/12634.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Maroon,Fall,2011,Casual,Probase Men Printed Maroon Tshirts,60,80,2250
42144,42144,42144.jpg,data/images/42144.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Black,Summer,2012,Sports,Nike Men Black Roshe Run Sports Shoes,60,80,15547
3263,3263,3263.jpg,data/images/3263.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Yellow,Summer,2011,Casual,Guerrilla Men's Need Money Yellow T-shirt,60,80,26192
30564,30564,30564.jpg,data/images/30564.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Steel,Winter,2016,Casual,Opium Men Aviator Pink Sunglasses,60,80,19718
9759,9759,9759.jpg,data/images/9759.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Fall,2011,Casual,Classic Polo Men Navy Blue Polo Tshirts,60,80,1980
35016,35016,35016.jpg,data/images/35016.jpg,Accessories,Accessories,Stoles,Stoles,Women,Red,Summer,2012,Casual,Fabindia Women Cream Printed Stole,60,80,16741
42978,42978,42978.jpg,data/images/42978.jpg,Apparel,Apparel,Innerwear,Boxers,Men,Black,Summer,2016,Casual,FCUK Black Boxers,60,80,4238
29449,29449,29449.jpg,data/images/29449.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016,Casual,Giordano Men Black Dial Watch,60,80,29676
51553,51553,51553.jpg,data/images/51553.jpg,Accessories,Accessories,Watches,Watches,Men,Brown,Winter,2016,Casual,Fastrack Men Brown Dial Watch,60,80,49191
50481,50481,50481.jpg,data/images/50481.jpg,Apparel,Apparel,Innerwear,Briefs,Men,Navy Blue,Winter,2016,Casual,Chromozome Men Navy Blue Briefs,60,80,17927
23173,23173,23173.jpg,data/images/23173.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011,Casual,Mark Taylor Men Grey Printed T-shirt,60,80,1801
6711,6711,6711.jpg,data/images/6711.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Brown,Summer,2011,Casual,Locomotive Men's Round Neck Brown T-shirt,60,80,1492
31684,31684,31684.jpg,data/images/31684.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,White,Summer,2012,Sports,Nike Men Multicourt White Sports Shoes,60,80,14400
3051,3051,3051.jpg,data/images/3051.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Yellow,Summer,2011,Casual,Tantra Men's Time Zone Yellow T-shirt,60,80,19202
26633,26633,26633.jpg,data/images/26633.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,White,Summer,2012,Casual,Puma Men Future Cat M2 White Casual Shoes,60,80,20010
12406,12406,12406.jpg,data/images/12406.jpg,Accessories,Accessories,Socks,Socks,Men,Beige,Summer,2016,Formal,Reid & Taylor Men Stripes Beige Socks,60,80,17805
17948,17948,17948.jpg,data/images/17948.jpg,Apparel,Apparel,Bottomwear,Track Pants,Men,Grey,Fall,2011,Sports,Puma Men South Africa  Grey Track Pant,60,80,26191
30756,30756,30756.jpg,data/images/30756.jpg,Apparel,Apparel,Topwear,Kurtas,Men,Green,Summer,2012,Ethnic,Fabindia Men Green Kurta,60,80,1714
2183,2183,2183.jpg,data/images/2183.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Spring,2011,Casual,Probase Men Grey T-shirt,60,80,1744
51761,51761,51761.jpg,data/images/51761.jpg,Footwear,Footwear,Shoes,Heels,Women,Brown,Winter,2015,Casual,Catwalk Women Brown Peep Toes,60,80,13845
6523,6523,6523.jpg,data/images/6523.jpg,Apparel,Apparel,Bottomwear,Capris,Women,Black,Summer,2011,Sports,Nike Women Strong Poly Black Capri,60,80,20151
18900,18900,18900.jpg,data/images/18900.jpg,Apparel,Apparel,Topwear,Tops,Women,Black,Fall,2011,Casual,Arrow Woman Igor Black Top,60,80,1213
47604,47604,47604.jpg,data/images/47604.jpg,Footwear,Footwear,Shoes,Heels,Women,Multi,Winter,2012,Casual,Portia Women Multi Coloured Wedges,60,80,13441
17174,17174,17174.jpg,data/images/17174.jpg,Apparel,Apparel,Topwear,Shirts,Men,Brown,Fall,2011,Casual,U.S. Polo Assn. Men Checks Brown Shirt,60,80,1690
53036,53036,53036.jpg,data/images/53036.jpg,Apparel,Apparel,Saree,Sarees,Women,Blue,Summer,2012,Ethnic,FNF Printed Blue Sari,60,80,4092
44081,44081,44081.jpg,data/images/44081.jpg,Personal Care,Personal Care,Fragrance,Perfume and Body Mist,Women,Red,Spring,2017,Casual,Hugo Women Perfume,60,80,18887
4274,4274,4274.jpg,data/images/4274.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Grey,Summer,2011,Casual,Rockport Men's Capella Grey Shoe,60,80,1392
45153,45153,45153.jpg,data/images/45153.jpg,Accessories,Accessories,Watches,Watches,Men,Silver,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1303D-7AVDF(A494),60,80,19411
15623,15623,15623.jpg,data/images/15623.jpg,Apparel,Apparel,Topwear,Sweatshirts,Women,Purple,Fall,2011,Casual,Nike Women AS Squad Fleece FZ Hoody Purple Sweatshirts,60,80,2605
21416,21416,21416.jpg,data/images/21416.jpg,Apparel,Apparel,Topwear,Tops,Women,Pink,Winter,2012,Casual,Roxy Women Pink Top,60,80,21290
40421,40421,40421.jpg,data/images/40421.jpg,Apparel,Apparel,Topwear,Tops,Women,Black,Summer,2012,Casual,Tonga Women Black & Beige Top,60,80,2000
24164,24164,24164.jpg,data/images/24164.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Grey,Fall,2011,Ethnic,Aurelia Women Grey Kurta,60,80,1228
10351,10351,10351.jpg,data/images/10351.jpg,Apparel,Apparel,Bottomwear,Skirts,Women,Grey,Fall,2011,Casual,United Colors of Benetton Women Check Skirt Grey Skirts,60,80,20423
57496,57496,57496.jpg,data/images/57496.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Fall,2012,Formal,Lee Cooper Men Black Shoes,60,80,18917
56544,56544,56544.jpg,data/images/56544.jpg,Personal Care,Personal Care,Eyes,Mascara,Women,Black,Spring,2017,Casual,Streetwear Black Mascara 01,60,80,20560
11283,11283,11283.jpg,data/images/11283.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Winter,2016,Casual,Wrangler Men Blue Texas Jeans,60,80,19808
32001,32001,32001.jpg,data/images/32001.jpg,Accessories,Accessories,Socks,Socks,Men,Navy Blue,Summer,2016,Formal,Playboy Men Navy Blue Socks,60,80,21025
54677,54677,54677.jpg,data/images/54677.jpg,Accessories,Accessories,Watches,Watches,Women,Black,Winter,2016,Casual,Fastrack Women Black Dial Watch NB9735NL02,60,80,21561
18558,18558,18558.jpg,data/images/18558.jpg,Footwear,Footwear,Shoes,Heels,Women,Tan,Winter,2015,Casual,Catwalk Women Casual Tan Heels,60,80,15377
27385,27385,27385.jpg,data/images/27385.jpg,Apparel,Apparel,Loungewear and Nightwear,Night suits,Men,Black,Summer,2016,Casual,2go Active Gear USA Men Lounge Set,60,80,3174
30332,30332,30332.jpg,data/images/30332.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Summer,2012,Casual,Myntra Men Mere Pass Maal Hai Black T-shirt,60,80,2467
48228,48228,48228.jpg,data/images/48228.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Black,Winter,2016,Casual,United Colors of Benetton Men Black Sunglasses,60,80,18150
12062,12062,12062.jpg,data/images/12062.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Navy Blue,Fall,2011,Ethnic,W Women Printed Navy Blue Kurtas,60,80,1096
6147,6147,6147.jpg,data/images/6147.jpg,Footwear,Footwear,Sandal,Sandals,Unisex,Grey,Summer,2011,Casual,Puma Unisex K9 Grey Yellow Floater,60,80,14938
47260,47260,47260.jpg,data/images/47260.jpg,Apparel,Apparel,Innerwear,Briefs,Men,White,Summer,2016,Casual,FCUK Underwear Men White Brief,60,80,20116
17510,17510,17510.jpg,data/images/17510.jpg,Apparel,Apparel,Topwear,Tshirts,Men,White,Fall,2011,Casual,Classic Polo Men Stripes White Polo T-Shirt,60,80,27808
9933,9933,9933.jpg,data/images/9933.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011,Casual,Basics Men Grey Polo T-shirt,60,80,19311
23725,23725,23725.jpg,data/images/23725.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Steel,Winter,2016,Casual,Ray-Ban Men High Street Steel Sunglasses,60,80,18547
4610,4610,4610.jpg,data/images/4610.jpg,Accessories,Accessories,Bags,Backpacks,Unisex,Green,Winter,2015,Casual,Wildcraft Unisex Green & Grey Printed Backpack,60,80,17146
15247,15247,15247.jpg,data/images/15247.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Fall,2011,Casual,ADIDAS Originals Men Superstar 11 IS Black Casual Shoes,60,80,13392
38963,38963,38963.jpg,data/images/38963.jpg,Accessories,Accessories,Bags,Rucksacks,Unisex,Yellow,Winter,2018,Casual,Wildcraft Unisex Yellow & Grey Colourblocked Rucksack,60,80,18364
53452,53452,53452.jpg,data/images/53452.jpg,Footwear,Footwear,Shoes,Flats,Women,Brown,Winter,2015,Casual,Catwalk Women Brown Casual Shoes,60,80,18692
14395,14395,14395.jpg,data/images/14395.jpg,Footwear,Footwear,Shoes,Heels,Women,Pink,Summer,2012,Casual,Enroute Women Casual Pink Flats,60,80,21044
37117,37117,37117.jpg,data/images/37117.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Fall,2012,Formal,Wills Lifestyle Men Blue Striped Shirt,60,80,4209
56120,56120,56120.jpg,data/images/56120.jpg,Personal Care,Personal Care,Lips,Lip Gloss,Women,Brown,Spring,2017,Casual,Colorbar Warm Me Up Lip Pot 001,60,80,11866
58886,58886,58886.jpg,data/images/58886.jpg,Accessories,Accessories,Ties,Ties,Men,Lavender,Summer,2012,Casual,Hakashi Men Lavender Tie,60,80,11066
24500,24500,24500.jpg,data/images/24500.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Beige,Fall,2011,Ethnic,Mother Earth Women Beige Printed Kurta,60,80,1122
